"video_id","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed","description","region"
"2d5s-NH2XSY","18.18.02","Вечерний Ургант. Острый репортаж с Аллой Михеевой – Бал в российском посольстве в США (16.02.2018)","Вечерний Ургант","24","2018-02-16T23:34:34.000Z","""Юмор|""""Телевидение""""|""""Алла Михеева""""|""""шутка""""|""""смех""""|""""https://youtu.be/jeiDVN7_fcI""""""","132506","2109","240","234","https://i.ytimg.com/vi/2d5s-NH2XSY/default.jpg","false","false","false","""Продолжение Острого американского репортажа от Аллы Михеевой\n\nКаждый день - новый выпуск! Подписывайтесь! http://bit.ly/Subscribe_UrgantShow\nВечерний Ургант Выпуски – http://bit.ly/UrgantShow\nВзгляд снизу - http://bit.ly/VzgliadSnizu\nЯ знаю","ru"
"o7RPiijxkgQ","18.18.02","4 ЛИЗУНА ИЗ РАЗНЫХ ВИДОВ КЛЕЯ ПВА / КАКОЙ КЛЕЙ ПОДХОДИТ ДЛЯ СЛАЙМА ? / Alisa DIY slime","Alisa DIY","24","2018-02-17T14:39:39.000Z","""лизун|""""слайм""""|""""лизун в домашних условиях""""|""""лизун своими руками""""|""""как сделать лизун""""|""""флаффи слайм""""|""""лизун без клея""""|""""alisa diy""""|""""Алиса Лисова""""|""""моя коллекция лизунов и антистрессов""""|""""канал с лизунами""""|""""челлендж""""|""""slime""""|""""игры для детей""""|""""своими руками""""|""""прозрачный лизун""""|""""лизун из мыла""""|""""лизун из мыла и шампуня""""""","172590","11986","329","8743","https://i.ytimg.com/vi/o7RPiijxkgQ/default.jpg","false","false","false","""РЕАКЦИЯ НА ВИДЕО В ЛАЙК: https://goo.gl/t3PVGo\n----------------------------------------------------------------------------\n❤️Ищи меня Like https://like.onelink.me/FvnB/d362e274\n✅Снимай видео с хештегом #АлисаЛисова\n_______________________________________________\n👇👇Пообщаться со мной можно тут 👇👇 \n🍉Instagram https://www.instagram.com/lisova_of/ @lisova_of \n_______________________________________________\n💼почта для сотрудничества alisa921078@gmail.com \n________________________________________________\n4 лизуна из разных видов клея ","ru"
"#NAME?","18.18.02","Обзор готового изделия. Женский костюм. Прямая юбка со шлицей и жакет с баской","Модные Практики с Паукште Ириной Михайловной","26","2018-02-17T17:00:00.000Z","""Паукште|""""пошив""""|""""крой""""|""""шитье и крой""""|""""своими руками""""""","18800","1006","30","114","https://i.ytimg.com/vi/-F1FcfXViFw/default.jpg","false","false","false","Костюмный жаккард с шерстью (арт. 08137)\nhttp://tkanibutik.ru/product/kostyumnyy-zhakkard-s-sherstyu \n\n🎬 Список Наших курсов: http://paukshte.ru/price1\n \n📀 Видео-курс: Крой по системе 10 мерок http://paukshte.ru/10_merok/\n\n📀 Моделирование и пошив жакета Шанель http://paukshte.ru/jacket_chanel/\n\n📀 Платье футляр на подкладке с рукавом и без рукава. Моделирование и пошив http://paukshte.ru/platjefutlyar/\n \n📀 Моделирование и пошив шифонового платья http://paukshte.ru/shifondress/\n \n🎁 Бесплатный мини курс по созданию гардероба http://paukshte.ru/garderob_10/\n \n📀 Конструирования и пошива мужских брюк  http://paukshte.ru/trousers/\n \n📀  Пошив качественного пальто http://paukshte.ru/coat/\n \n📀  Конструирования и пошива женских брюк  http://paukshte.ru/pants/\n \n📀  Конструирования и пошива прямой юбки http://paukshte.ru/skirt/\n \n💿 Технология пошива кружевной юбки на шелковой основе http://paukshte.ru/skirt/\n \n💿 Крой для девочки до 30 размера http://paukshte.ru/detskiy/\n \n🎓 ПАУКШТЕ.РУ Заходите на мой сайт http://paukshte.ru/\n \n📢 Добавляйтесь в друзья Вконтакте http://vk.com/modapractic\n \n💙 Добавляйтесь в мою группу одноклассники https://ok.ru/group/56761129697312","ru"
"zr2DWbm2vKQ","18.18.02","""СЕРИАЛ 2018 ПОРВАЛ ФИЛЬМЛЯНДИЮ [ НАГУЛЯННЫЙ РЕБЕНОК ] Русские мелодрамы 2018 новинки"," ПРЕМЬЕРЫ 2018""",,"24","2018-02-17T14:01:41.000Z",,"138811","592","179","32",,"false","false","FALSE","ru"
"vWtkDjM6vps","18.18.02","ТУРБО-КОЧЕРГА - ПЕРВЫЙ ВЫЕЗД","Гараж 54","2","2018-02-17T07:00:04.000Z","""гараж54|""""garage54""""|""""гараж""""|""""54""""""","342356","11352","611","973","https://i.ytimg.com/vi/vWtkDjM6vps/default.jpg","false","false","false","http://bit.ly/2ycdZs1 - Сайт хбета \nКанал 1xbet - https://goo.gl/pz6TmJ\nСамоблокирующиеся дифференциалы ВАЛ-РЕЙСИНГ: http://www.val-racing.ru/\nМагазин Streettuning https://vk.com/pro_street_tuning все для тюнинга вашего авто + для подписчиков скидка 5% по коду garage54.\nАВТОЦЕНТР СмениДвижОК https://vk.com/public156742419\n\nПоддержи канал - купи наклейку https://garage54.ru/\nНаша группа ВКонтакте https://vk.com/garage__54\nМы в Instagram https://www.instagram.com/garage__54/\n\nДля коммерческих запросов:\nпочта: promo.garage54@gmail.com\nВК: https://vk.com/alex_spz","ru"
"_sBn8tfs91w","18.18.02","""Старомодные брюки"," обувь и аксессуары в гардеробе.""",,"26","2018-02-17T17:48:00.000Z",,"22587","2606","95","209",,"false","false","FALSE","ru"
"_72WEyxWbWk","18.18.02","Картофельная Бабка с Мясом.Очень Сытно и Вкусно! /Potatoes with meat.","Светлана Чернова","26","2018-02-17T18:58:55.000Z","""запеканка|""""картофельная запеканка""""|""""запеканка с мясом""""|""""картофель с мясом в духовке""""|""""блюдо для обеда""""|""""что приготовить""""|""""рецепт""""|""""как приготовить""""""","12194","1242","60","92","https://i.ytimg.com/vi/_72WEyxWbWk/default.jpg","false","false","false","""Это Белорусская картофельная запеканка. Безумно вкусная.\n\nРЕЦЕПТ\nкартофель.....7-9 шт\nлук репчатый....3 шт\nмясо свинина.....700-800 г\nтмин.......1 ст.л\nмед.....1 ч.л\nсоль","ru"
"9Ra-8fL64IM","18.18.02","HARD CSGO 😈САМЫЙ ХИЩНЫЙ ИНВЕНТАРЬ В КС ГО😈 185.000 ПОДПИСЧИКОВ  = РОЗЫГРЫШ ВОЙ","Hard Play","20","2018-02-18T01:31:54.000Z","""hard play|""""HARD PLAY""""|""""hard play канал""""|""""ПУБГ""""|""""пубг""""|""""PUBG""""|""""pubg""""|""""хард плей канал""""|""""хард плей""""|""""выживание""""|""""стим""""|""""steam""""|""""stream""""|""""стрим""""|""""пабг""""|""""ПАБГ""""|""""battlegrounds""""|""""playerunknown's""""|""""player unknown battlegrounds""""|""""play unknown battlegrounds""""|""""survival""""|""""playthrough""""|""""player unknown""""|""""pubg tips""""|""""battleground""""|""""PLAYERUNKNOWN'S BATTLEGROUNDS""""|""""на русском""""|""""playerunknown’s battlegrounds""""|""""pc""""|""""zombie mode""""""","165680","19843","2146","185","https://i.ytimg.com/vi/9Ra-8fL64IM/default.jpg","false","false","false","📢📢📢 SUPPORT STREAM : https://streamlabs.com/hardplaygamechannel\n\n=====================================================\n\nОТКРЫВАЮ КЕЙСЫ ТУТ : https://csgo.net\n\nМЕНЯЮ СКИНЫ CSGO ТУТ :  https://cs.money/?s=HardPL1\n\nПРОМОКОД : hardplay\n\nЛУЧШИЕ В СФЕРЕ КОМПОВ И ЖЕЛЕЗА : https://pc4games.ru\n\n=====================================================\n\nНАРЕЗКИ СТРИМОВ : https://goo.gl/tvYr6v\n\nОБЗОРЫ ИГР : https://goo.gl/cKQhkJ\n\nLIVE / VLOG / ПОДКАСТ : https://goo.gl/Vf7V2q\n\nМОТО ВИДЕО : https://goo.gl/kVJHFh\n\nМОЯ СТРАНИЦА ВК : https://vk.com/hardplaychannel\n\nИНСТАГРАММ : https://www.instagram.com/hardplayofficial\n\nНАША ГРУППА ВКОНТАКТЕ : https://vk.com/hardplaygame\n\nSTEAM : http://steamcommunity.com/id/hardplaygame\n\nSTEAM TRADE : https://goo.gl/RaZaUs\n\nTWITCH : https://www.twitch.tv/hardgamechannel\n\n=====================================================","ru"
"iy0mFPQ4sTw","18.18.02","""10 ШКОЛЬНЫХ ПОЕЗДОК"," КОТОРЫЕ ПЛОХО ЗАКОНЧИЛИСЬ""",,"24","2018-02-17T09:56:43.000Z",,"52529","1637","167","192",,"false","false","FALSE","ru"
"uQ1Ciw906iQ","18.18.02","А. Сотник: «У ПОСТЕЛИ БОЛЯЩЕГО»","Sasha Sotnik","25","2018-02-16T16:00:04.000Z","""Путин|""""Россия""""|""""Сирия""""|""""конфликт""""|""""ЧВК""""|""""Вагнер""""|""""болезнь""""|""""Кремль""""|""""Москва""""|""""Ельцин""""|""""Дерипаска""""|""""Приходько""""|""""Рыбка""""|""""СарАвиа""""|""""катастрофа""""|""""Ан-148""""|""""США""""|""""Минфин""""|""""Госдеп""""|""""Трамп""""|""""политика""""|""""аналитика""""|""""мнение""""|""""новости""""|""""события""""""","327073","18123","47692","5957","https://i.ytimg.com/vi/uQ1Ciw906iQ/default.jpg","false","false","false","""«Когда стало известно о болячке Путина – многие возбудились: уж не окочурится ли ненароком «наше всё»? Не освежит ли в памяти бессмертное «Лебединое озеро»","ru"
"p8tj_HJPHFA","18.18.02","Fazilet Hanım ve Kızları 35 Bölüm Biliyorum Ece Birşey Yapmadığını! Hazım Bey","Ulaş Yıldıko","24","2018-02-17T19:01:45.000Z","""fazilet hanım|""""fazilet hanım 35 bölüm""""|""""fazilet""""|""""hanım""""|""""kızları""""|""""fazilet hanım ve kızları 35 bölüm""""|""""fazilet hanım ve kızları 35. bölüm""""|""""fazilet hanım 35""""|""""fazilet hanım 35 bölüm yağız""""|""""fazilet hanım 35 bölüm farah""""|""""fazilet hanım 35 bölüm duygusal sahne""""|""""fazilet hanım 35 bölüm romantik""""|""""fazilet hanım ve kızları 35. bölüm yağız""""|""""fazilet hanım 35 bölüm yağız hazan sahnesi""""|""""fazilet hanım 35 bölüm hazan sinan""""|""""fazilet hanım 35 bölüm hazan""""|""""fazilet hanım 35 bölüm sinan""""""","56481","166","32","9","https://i.ytimg.com/vi/p8tj_HJPHFA/default.jpg","false","false","false","""Fazilet Hanım ve Kızları 35 Bölüm Biliyorum Ece Birşey Yapmadığını! Hazım Bey\n\nfazilet hanım 29","ru"
"1boFAksPKc0","18.18.02","Эл Эмне Дейт? \ 3 сезон \ 5 ВЫПУСК","1.1TV","23","2018-02-17T15:00:01.000Z","""эл эмне дейт|""""эл эмне дейт 2018""""|""""эл эмне дейт 2017""""|""""лютая""""|""""лютая студия""""|""""эл""""|""""эмне""""|""""дейт""""|""""эл эмне дейт жаны""""|""""5 чыгарылыш""""|""""5выпуск""""|""""3 сезон""""|""""эл эмне дейт 5""""|""""эл эмне дейт 3""""|""""учунчу сезон""""|""""эл эмне дейт ктрк""""|""""ктрк""""|""""ктр""""|""""кыргызча кино""""|""""кыргызстан""""|""""жаны тамаша""""|""""бишкек""""|""""тамашоу""""|""""жаны""""|""""тамаша""""|""""1.1tv""""|""""1.1tv эл эмне дейт""""|""""el emne deyt""""|""""el emne deit""""""","84148","6314","117","1217","https://i.ytimg.com/vi/1boFAksPKc0/default.jpg","false","false","false","""ЭЛ ЭМНЕ ДЕЙТтин ЖАҢЫ 3-СЕЗОНУ!!! 5 ЧЫГАРЫЛЫШ!\n\nПодписывайтесь на канал LUTAYA STUDIO:\nhttps://www.youtube.com/channel/UCfm-RlCrKNK1hZOKY8GBRYQ?sub_confirmation=1\n\nНаши странички в социальных сетях:\nFacebook - https://www.facebook.com/elemnedeyt/\nOdnoklassniki - https://ok.ru/elemnedeyt\nInstagram - https://www.instagram.com/el_emne_deyt/\n--------------------------------------------------------------------------------------------------------\nЭл эмне дейт?! - юмордук скетч шоу!\nКыргызстанда жети облус бар","ru"
